playerID,yearID,salary,stint,G,G_batting,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,W,L,GS,CG,SHO,SV,IPouts,ER,HR_right,BAOpp,ERA,WP,BK,BFP,GF,Training_Validation
tejadru01,2014,1100000.0,1,119,0,355,30,84,11,0,5,34,1,2,50,73,11,8,4,2,8,,,,,,,,,,,,,,,,Training
washbja01,2008,9850000.0,1,30,0,6,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,14,26,1,0,1,461,80,19,0.287,4.69,2,0,675,1,Training
dewitbl01,2010,410000.0,3,135,0,440,47,115,24,5,5,52,3,2,47,86,8,4,2,3,5,,,,,,,,,,,,,,,,Training
orrpe01,2011,600000.0,1,46,0,96,7,21,3,0,0,4,3,0,6,19,2,2,0,0,0,,,,,,,,,,,,,,,,Training
harpebr03,2016,5000000.0,1,147,0,506,84,123,24,2,24,86,21,10,108,117,20,3,0,10,11,,,,,,,,,,,,,,,,Validation
ramirra02,2008,397000.0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,215,21,2,0.222,2.64,6,1,295,15,Training
paytoja01,2008,5000000.0,1,127,0,338,41,82,10,2,7,41,8,1,22,53,1,1,2,0,7,,,,,,,,,,,,,,,,Training
coghlch01,2016,4800000.0,3,99,0,261,35,49,12,2,6,30,2,1,35,73,3,3,0,1,4,,,,,,,,,,,,,,,,Validation
coghlch01,2016,4800000.0,3,99,0,261,35,49,12,2,6,30,2,1,35,73,3,3,0,1,4,,,,,,,,,,,,,,,,Validation
coghlch01,2016,4800000.0,3,99,0,261,35,49,12,2,6,30,2,1,35,73,3,3,0,1,4,,,,,,,,,,,,,,,,Validation
coghlch01,2016,4800000.0,3,99,0,261,35,49,12,2,6,30,2,1,35,73,3,3,0,1,4,,,,,,,,,,,,,,,,Validation
coghlch01,2016,4800000.0,3,99,0,261,35,49,12,2,6,30,2,1,35,73,3,3,0,1,4,,,,,,,,,,,,,,,,Validation
coghlch01,2016,4800000.0,3,99,0,261,35,49,12,2,6,30,2,1,35,73,3,3,0,1,4,,,,,,,,,,,,,,,,Validation
ellisaj01,2012,490000.0,1,133,0,423,44,114,20,1,13,52,0,0,65,107,11,7,6,4,17,,,,,,,,,,,,,,,,Training
matusbr01,2013,1600000.0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,153,20,3,0.23,3.53,0,0,208,9,Training
pedrodu01,2010,3750000.0,1,75,0,302,53,87,24,1,12,41,9,1,37,38,1,4,2,6,7,,,,,,,,,,,,,,,,Training
brownem01,2006,1775000.0,1,147,0,527,77,151,41,2,15,81,6,3,59,95,3,5,0,10,15,,,,,,,,,,,,,,,,Training
headlch01,2015,13000000.0,1,156,0,580,74,150,29,1,11,62,0,2,51,135,0,7,0,4,17,,,,,,,,,,,,,,,,Training
headlch01,2015,13000000.0,1,156,0,580,74,150,29,1,11,62,0,2,51,135,0,7,0,4,17,,,,,,,,,,,,,,,,Training
hawkila01,2006,4400000.0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,181,30,4,0.3,4.48,2,0,261,12,Training
buddery01,2007,380000.0,1,12,0,18,0,3,1,0,0,1,0,0,0,6,0,0,0,0,1,,,,,,,,,,,,,,,,Training
scherma01,2012,3750000.0,1,32,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,16,7,32,0,0,0,563,78,23,0.25,3.74,2,1,787,0,Training
lemahdj01,2016,3000000.0,1,146,0,552,104,192,32,8,11,66,11,7,66,80,2,3,8,6,19,,,,,,,,,,,,,,,,Validation
kearnau01,2012,600000.0,1,87,0,147,21,36,6,0,4,16,2,1,22,44,1,6,0,0,8,,,,,,,,,,,,,,,,Training
dysonsa01,2016,525270.0,1,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,38,211,19,5,0.244,2.43,3,0,285,53,Validation
gwynnto02,2012,850000.0,1,103,0,259,29,60,8,4,0,17,13,6,16,52,2,0,2,0,6,,,,,,,,,,,,,,,,Training
pettijo02,2014,500000.0,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,27,9,2,0.395,9.0,0,0,47,0,Training
romose01,2015,6000000.0,1,70,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,2,172,19,3,0.235,2.98,4,0,230,14,Training
blevije01,2016,4000000.0,1,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,2,126,13,4,0.229,2.79,1,0,178,8,Validation
gomezca01,2015,8000000.0,3,115,0,435,61,111,29,1,12,56,17,9,31,101,1,7,3,1,5,,,,,,,,,,,,,,,,Training
gomezca01,2015,8000000.0,3,115,0,435,61,111,29,1,12,56,17,9,31,101,1,7,3,1,5,,,,,,,,,,,,,,,,Training
gomezca01,2015,8000000.0,3,115,0,435,61,111,29,1,12,56,17,9,31,101,1,7,3,1,5,,,,,,,,,,,,,,,,Training
hanigry01,2011,550000.0,1,91,0,266,27,71,6,0,6,31,0,0,35,32,3,2,1,0,3,,,,,,,,,,,,,,,,Training
cordefr01,2009,12125000.0,1,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,39,200,16,2,0.243,2.16,3,0,276,59,Training
tavarju01,2006,3350000.0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,1,0,1,296,49,10,0.293,4.47,2,0,431,11,Training
lackejo01,2010,18700000.0,1,34,0,5,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,14,11,33,0,0,0,645,105,18,0.277,4.4,3,0,930,0,Training
rossty01,2014,1980000.0,1,32,0,56,6,10,1,0,0,3,0,0,3,22,0,1,2,1,0,13,14,31,2,1,0,587,61,13,0.23,2.81,12,0,811,0,Training
bowdemi01,2013,509500.0,1,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,113,18,3,0.239,4.3,4,1,158,12,Training
loupaa01,2014,512400.0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,4,206,24,4,0.207,3.15,5,0,283,15,Training
streehu01,2007,380000.0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,16,150,16,5,0.19,2.88,0,0,199,35,Training
jimenub01,2010,1250000.0,1,33,0,77,5,8,0,0,0,4,0,0,2,18,0,0,4,0,0,19,8,33,4,2,0,665,71,10,0.209,2.88,16,1,894,0,Training
estessh01,2006,1100000.0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,18,3,0,0.217,4.5,0,0,27,0,Training
snidetr01,2009,401400.0,1,77,0,241,34,58,14,1,9,29,1,1,29,78,1,3,2,1,5,,,,,,,,,,,,,,,,Training
pencehu01,2009,439000.0,1,159,0,585,76,165,26,5,25,72,14,11,58,109,1,1,0,3,25,,,,,,,,,,,,,,,,Training
choatra01,2013,1500000.0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,106,9,0,0.208,2.29,0,0,141,9,Training
handbr01,2014,500000.0,1,32,0,27,0,1,0,0,0,1,0,0,0,7,0,0,4,0,0,3,8,16,0,0,1,333,54,10,0.264,4.38,5,0,474,5,Training
milletr02,2011,2000000.0,6,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,64,9,2,0.681,8.93,2,0,101,5,Training
stantmi03,2012,480000.0,1,123,0,449,75,130,30,1,37,86,6,2,46,143,9,5,0,1,5,,,,,,,,,,,,,,,,Training
ascheco01,2014,500000.0,1,121,0,397,43,100,25,0,10,46,0,1,33,102,4,0,3,1,6,,,,,,,,,,,,,,,,Training
watsoto01,2014,518500.0,1,78,0,3,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,10,2,0,0,0,2,232,14,5,0.232,1.63,0,0,305,3,Training
johnske05,2007,380000.0,1,147,0,521,91,144,26,10,16,68,9,5,79,117,3,4,2,2,8,,,,,,,,,,,,,,,,Training
miltoer01,2006,9833333.0,1,28,0,49,8,11,3,1,0,3,0,0,2,24,0,0,6,1,1,8,8,26,0,0,0,458,88,29,0.269,5.19,2,0,662,0,Training
perezol01,2009,12000000.0,1,14,0,22,1,6,0,0,0,0,0,0,1,7,0,0,1,0,0,3,4,14,0,0,0,198,50,12,0.273,6.82,2,0,324,0,Training
lackejo01,2011,15950000.0,1,28,0,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,12,12,28,0,0,0,480,114,20,0.308,6.41,11,0,743,0,Training
florera01,2008,1000000.0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,77,15,2,0.315,5.26,1,0,131,3,Training
webbbr01,2006,2500000.0,1,33,0,73,4,11,2,0,0,9,0,0,2,33,0,0,10,1,1,16,8,33,5,3,0,705,81,15,0.246,3.1,5,2,950,0,Training
torreal01,2014,509000.0,1,70,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,162,20,2,0.23,3.33,6,0,241,12,Training
buterdr01,2011,429000.0,1,93,0,234,19,39,9,1,2,23,0,0,11,42,0,2,6,1,7,,,,,,,,,,,,,,,,Training
riskeda01,2007,2000000.0,1,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,4,209,19,8,0.24,2.45,0,0,289,27,Training
kubelja01,2010,4100000.0,1,143,0,518,68,129,23,3,21,92,0,1,56,116,5,3,0,5,16,,,,,,,,,,,,,,,,Training
wasdijo01,2007,600000.0,1,12,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,59,13,1,0.381,5.95,1,0,93,4,Training
guzmacr01,2006,4200000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Training
wrighja01,2008,1000000.0,1,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,253,48,5,0.283,5.12,5,0,379,17,Training
romose01,2012,1575000.0,1,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,14,166,11,5,0.185,1.79,2,0,215,27,Training
zitoba01,2010,18500000.0,1,34,0,51,1,6,0,0,0,2,0,0,1,17,0,0,14,0,0,9,14,33,1,0,0,598,92,20,0.25,4.15,7,0,848,1,Training
bruceja01,2009,417500.0,1,101,0,345,47,77,15,2,22,58,3,3,38,75,2,2,1,1,5,,,,,,,,,,,,,,,,Training
vizcalu01,2006,1775000.0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,196,26,8,0.215,3.58,1,0,272,15,Training
milleda02,2007,2250000.0,1,58,0,186,19,44,9,0,4,24,1,0,14,39,0,3,0,3,8,,,,,,,,,,,,,,,,Training
ogandal01,2015,1500000.0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,196,29,12,0.242,3.99,1,2,277,16,Training
bourgja01,2015,522500.0,1,68,0,196,28,47,5,2,3,14,3,1,14,33,0,1,1,0,2,,,,,,,,,,,,,,,,Training
jacobmi02,2006,327000.0,1,136,0,469,54,123,37,1,20,77,3,0,45,105,2,1,0,5,16,,,,,,,,,,,,,,,,Training
stewash01,2008,1500000.0,1,52,0,175,14,42,4,2,1,14,3,1,22,18,1,1,0,2,8,,,,,,,,,,,,,,,,Training
dejesda01,2008,2500000.0,1,135,0,518,70,159,25,7,12,73,11,8,46,71,3,5,4,4,10,,,,,,,,,,,,,,,,Training
samarje01,2012,2640000.0,1,31,0,50,0,5,0,0,0,3,0,0,3,16,0,1,7,0,1,9,13,28,1,0,0,524,74,20,0.24,3.81,10,0,723,0,Training
jonesan01,2007,14000000.0,1,154,0,572,83,127,27,2,26,94,5,2,70,138,4,8,0,9,16,,,,,,,,,,,,,,,,Training
guilljo01,2010,12000000.0,3,148,0,524,55,135,22,2,19,77,1,0,32,113,1,14,0,6,17,,,,,,,,,,,,,,,,Training
brownad01,2006,425000.0,1,25,0,36,6,7,1,0,0,2,1,0,2,9,0,0,1,1,2,,,,,,,,,,,,,,,,Training
ellsbja01,2016,21142857.0,1,148,0,551,71,145,24,5,9,56,20,8,54,84,1,2,4,3,11,,,,,,,,,,,,,,,,Validation
batismi01,2007,6000000.0,1,33,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,11,32,0,0,0,579,92,18,0.276,4.29,15,2,860,0,Training
pennybr01,2007,7750000.0,1,33,0,65,7,16,6,0,0,7,0,0,1,23,0,2,7,0,0,16,4,33,0,0,0,624,70,9,0.26,3.03,6,0,865,0,Training
coffeto01,2012,1000000.0,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58,10,1,0.239,4.66,1,0,83,5,Training
alberma01,2015,1500000.0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,112,5,3,0.228,1.21,0,0,149,5,Training
mclouna01,2008,425000.0,1,152,0,597,113,165,46,4,26,94,23,3,65,93,11,12,5,6,5,,,,,,,,,,,,,,,,Training
faheybr01,2008,390000.0,1,58,0,106,8,24,9,2,0,12,0,0,3,25,0,1,2,1,3,,,,,,,,,,,,,,,,Training
pencehu01,2014,16000000.0,1,162,0,650,106,180,29,10,20,74,13,6,52,130,3,3,0,3,13,,,,,,,,,,,,,,,,Training
hartco01,2009,3250000.0,1,115,0,419,64,109,24,3,12,48,11,6,43,92,0,6,1,3,9,,,,,,,,,,,,,,,,Training
downsma01,2012,487500.0,1,91,0,178,15,36,4,1,8,16,2,4,8,38,1,4,1,0,5,,,,,,,,,,,,,,,,Training
colabch01,2016,521300.0,1,10,0,29,0,2,0,0,0,1,0,0,2,9,0,1,0,0,2,,,,,,,,,,,,,,,,Validation
colabch01,2016,521300.0,1,10,0,29,0,2,0,0,0,1,0,0,2,9,0,1,0,0,2,,,,,,,,,,,,,,,,Validation
pennybr01,2006,5250000.0,1,34,0,65,3,12,3,0,0,5,0,0,0,16,0,0,5,0,0,16,9,33,0,0,0,567,91,19,0.279,4.33,6,0,813,0,Training
farnsky01,2010,4500000.0,3,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,194,24,4,0.44799999999999995,7.82,3,0,267,15,Training
blashja01,2016,507500.0,1,38,0,71,7,12,2,0,3,5,1,0,11,34,0,2,0,0,3,,,,,,,,,,,,,,,,Validation
phelpda01,2014,541425.0,1,32,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5,5,17,1,0,1,339,55,13,0.263,4.38,2,1,497,5,Training
uptonju01,2015,14500000.0,1,150,0,542,85,136,26,3,26,81,19,5,68,159,5,4,0,5,10,,,,,,,,,,,,,,,,Training
iguchta01,2006,2400000.0,1,138,0,555,97,156,24,0,18,67,11,5,59,110,0,3,8,2,7,,,,,,,,,,,,,,,,Training
lugoju01,2007,8250000.0,1,147,0,570,71,135,36,2,8,73,33,6,48,82,0,0,8,4,9,,,,,,,,,,,,,,,,Training
adamsmi03,2010,1000000.0,1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,200,13,2,0.196,1.76,0,0,268,3,Training
schwaky01,2016,522000.0,1,2,0,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,Validation
barnebr02,2014,501000.0,1,132,0,292,37,75,17,4,8,27,5,4,15,100,0,0,6,0,11,,,,,,,,,,,,,,,,Training
ordonma01,2010,17825976.0,1,84,0,323,56,98,17,1,12,59,1,0,40,38,0,0,0,2,14,,,,,,,,,,,,,,,,Training
mercejo03,2014,515500.0,1,149,0,506,56,129,27,2,12,55,4,1,35,89,12,4,5,5,14,,,,,,,,,,,,,,,,Training
mercejo03,2014,515500.0,1,149,0,506,56,129,27,2,12,55,4,1,35,89,12,4,5,5,14,,,,,,,,,,,,,,,,Training
millean01,2015,9000000.0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,36,185,14,5,0.151,2.04,2,0,246,53,Training
martest01,2013,500000.0,1,135,0,510,83,143,26,10,12,35,41,15,25,138,2,24,6,1,6,,,,,,,,,,,,,,,,Training
hardyjj01,2013,7416667.0,1,159,0,601,66,158,27,0,25,76,2,1,38,73,3,0,3,2,14,,,,,,,,,,,,,,,,Training
wilsocj01,2016,20500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validation
lagarju01,2015,528696.0,1,143,0,441,47,114,16,5,6,41,7,3,16,87,2,4,1,3,6,,,,,,,,,,,,,,,,Training
braunry02,2009,1032500.0,1,158,0,635,113,203,39,6,32,114,20,6,57,121,1,13,0,3,6,,,,,,,,,,,,,,,,Training
meekev01,2011,461500.0,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,62,8,1,0.31,3.48,2,0,100,6,Training
tulowtr01,2013,10000000.0,1,126,0,446,72,139,27,0,25,82,1,0,57,85,5,4,0,5,9,,,,,,,,,,,,,,,,Training
tejadmi01,2010,6000000.0,3,156,0,636,71,171,26,0,15,71,2,0,30,67,3,11,1,3,16,,,,,,,,,,,,,,,,Training
pressry01,2016,520000.0,1,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,1,226,31,8,0.266,3.7,7,0,328,10,Validation
buchhcl01,2008,396000.0,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,15,1,0,0,228,57,11,0.299,6.75,2,1,357,0,Training
gordode01,2012,485000.0,1,87,0,303,38,69,9,2,1,17,32,10,20,62,0,3,2,2,5,,,,,,,,,,,,,,,,Training
ellisaj01,2013,2000000.0,1,115,0,390,43,93,17,1,10,52,0,2,45,78,1,3,4,6,11,,,,,,,,,,,,,,,,Training
brittza01,2014,521500.0,1,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,37,229,14,4,0.178,1.65,0,0,285,49,Training
leakemi01,2011,425000.0,1,38,0,55,7,11,2,0,0,2,0,0,1,23,0,0,10,0,3,12,9,26,0,0,0,503,72,23,0.25,3.86,2,1,693,2,Training
armasto02,2007,3000000.0,1,31,0,26,0,3,1,0,0,2,0,0,0,12,0,0,2,0,0,4,5,15,0,0,0,291,65,18,0.287,6.03,2,0,442,6,Training
weeksje01,2014,515000.0,3,17,0,37,8,11,3,1,0,3,2,0,4,2,0,1,2,1,1,,,,,,,,,,,,,,,,Training
weeksje01,2014,515000.0,3,17,0,37,8,11,3,1,0,3,2,0,4,2,0,1,2,1,1,,,,,,,,,,,,,,,,Training
weeksje01,2014,515000.0,3,17,0,37,8,11,3,1,0,3,2,0,4,2,0,1,2,1,1,,,,,,,,,,,,,,,,Training
getzch01,2013,1050000.0,1,78,0,209,29,46,6,1,1,18,16,3,20,24,3,0,8,0,9,,,,,,,,,,,,,,,,Training
streehu01,2009,4500000.0,1,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,35,185,21,7,0.194,3.06,0,0,240,52,Training
wilsopr01,2007,1000000.0,1,25,0,64,6,14,3,0,1,5,2,1,4,17,0,0,0,0,2,,,,,,,,,,,,,,,,Training
paredji01,2016,520000.0,3,83,0,158,15,35,8,0,5,19,0,1,7,48,0,0,1,1,0,,,,,,,,,,,,,,,,Validation
paredji01,2016,520000.0,3,83,0,158,15,35,8,0,5,19,0,1,7,48,0,0,1,1,0,,,,,,,,,,,,,,,,Validation
paredji01,2016,520000.0,3,83,0,158,15,35,8,0,5,19,0,1,7,48,0,0,1,1,0,,,,,,,,,,,,,,,,Validation
paredji01,2016,520000.0,3,83,0,158,15,35,8,0,5,19,0,1,7,48,0,0,1,1,0,,,,,,,,,,,,,,,,Validation
paredji01,2016,520000.0,3,83,0,158,15,35,8,0,5,19,0,1,7,48,0,0,1,1,0,,,,,,,,,,,,,,,,Validation
buehrma01,2013,12000000.0,1,33,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,10,33,1,1,0,611,94,24,0.276,4.15,2,0,876,0,Training
chapmke02,2014,503400.0,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,64,11,3,0.268,4.64,0,0,97,1,Training
coffeto01,2007,407500.0,1,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,153,33,12,0.323,5.82,4,0,242,8,Training
kershcl01,2014,4000000.0,1,27,0,63,5,11,0,1,0,3,1,0,4,23,0,1,6,0,1,21,3,27,6,2,0,595,39,9,0.196,1.77,7,2,749,0,Training
straida01,2016,512100.0,1,34,0,52,2,1,0,0,0,1,0,0,2,40,0,0,11,0,0,14,8,31,0,0,0,574,80,31,0.22,3.76,3,1,792,0,Validation
phillbr01,2010,6937500.0,1,155,0,626,100,172,33,5,18,59,16,12,46,83,1,8,6,1,14,,,,,,,,,,,,,,,,Training
baumabu01,2016,520000.0,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,4,0,0.2,3.72,0,0,40,2,Validation
wilheto01,2011,414000.0,1,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,98,12,2,0.21,3.31,6,1,136,10,Training
encared01,2014,9000000.0,1,128,0,477,75,128,27,2,34,98,2,0,62,82,6,2,0,1,18,,,,,,,,,,,,,,,,Training
encared01,2014,9000000.0,1,128,0,477,75,128,27,2,34,98,2,0,62,82,6,2,0,1,18,,,,,,,,,,,,,,,,Training
graffto01,2006,2050000.0,3,129,0,456,68,125,33,3,7,59,5,4,45,68,1,5,4,1,10,,,,,,,,,,,,,,,,Training
fuentbr01,2012,5000000.0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,5,90,24,6,0.591,15.84,2,0,142,14,Training
fistedo01,2015,11400000.0,1,29,0,31,2,7,1,0,0,0,0,0,2,15,0,0,6,0,0,5,7,15,0,0,1,309,48,14,0.295,4.19,1,0,449,2,Training
ramiral03,2014,9500000.0,1,158,0,622,82,170,35,2,15,74,21,4,24,81,0,6,1,4,21,,,,,,,,,,,,,,,,Training
cabrefe01,2008,575000.0,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,85,17,9,0.283,5.4,3,0,132,8,Training
hamulti01,2006,327500.0,1,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,102,24,7,0.265,6.35,2,1,161,12,Training
joycema01,2015,4750000.0,1,93,0,247,17,43,12,1,5,21,0,3,30,67,1,4,1,2,5,,,,,,,,,,,,,,,,Training
nunezed02,2016,1475000.0,3,141,0,553,73,159,24,4,16,67,40,10,29,88,3,5,2,6,8,,,,,,,,,,,,,,,,Validation
nunezed02,2016,1475000.0,3,141,0,553,73,159,24,4,16,67,40,10,29,88,3,5,2,6,8,,,,,,,,,,,,,,,,Validation
nunezed02,2016,1475000.0,3,141,0,553,73,159,24,4,16,67,40,10,29,88,3,5,2,6,8,,,,,,,,,,,,,,,,Validation
nunezed02,2016,1475000.0,3,141,0,553,73,159,24,4,16,67,40,10,29,88,3,5,2,6,8,,,,,,,,,,,,,,,,Validation
nunezed02,2016,1475000.0,3,141,0,553,73,159,24,4,16,67,40,10,29,88,3,5,2,6,8,,,,,,,,,,,,,,,,Validation
nunezed02,2016,1475000.0,3,141,0,553,73,159,24,4,16,67,40,10,29,88,3,5,2,6,8,,,,,,,,,,,,,,,,Validation
kouzmke01,2010,3100000.0,1,143,0,551,59,136,32,1,16,71,2,1,24,96,2,6,0,5,20,,,,,,,,,,,,,,,,Training
felicpe01,2008,1025000.0,1,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,2,160,24,7,0.281,4.05,2,0,237,14,Training
lillibr01,2012,500000.0,6,102,0,190,25,37,6,0,3,10,13,2,11,71,0,4,1,3,2,,,,,,,,,,,,,,,,Training
priorma01,2006,3650000.0,1,9,0,13,0,1,0,0,0,0,0,0,0,5,0,0,1,0,0,1,6,9,0,0,0,131,35,9,0.269,7.21,5,0,211,0,Training
mcdonda02,2011,470000.0,1,79,0,157,26,37,6,1,6,24,2,3,14,33,0,2,0,2,3,0,0,0,0,0,0,3,2,0,0.25,18.0,0,0,6,1,Training
quinthu01,2009,610000.0,1,60,0,157,11,37,8,1,4,14,0,0,7,41,1,4,0,0,8,,,,,,,,,,,,,,,,Training
mortecl01,2013,504500.0,1,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,91,18,3,0.267,5.34,1,0,141,7,Training
floripe01,2014,517500.0,1,33,0,76,7,7,1,1,0,1,6,0,8,22,0,0,2,0,2,,,,,,,,,,,,,,,,Training
harriwi02,2016,525500.0,1,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,12,192,16,3,0.22,2.25,4,0,255,19,Validation
kotchca01,2008,1450000.0,3,143,0,525,65,143,28,1,14,74,2,1,36,39,5,9,0,3,18,,,,,,,,,,,,,,,,Training
hawpebr01,2011,2000000.0,1,62,0,195,19,45,10,0,4,19,0,0,19,68,2,1,0,1,7,,,,,,,,,,,,,,,,Training
moralke01,2012,2975000.0,1,134,0,484,61,132,26,1,22,73,0,1,31,116,1,4,0,3,11,,,,,,,,,,,,,,,,Training
cuddymi01,2015,8500000.0,1,117,0,379,44,98,18,1,10,41,2,0,24,88,0,4,0,1,13,,,,,,,,,,,,,,,,Training
cuddymi01,2015,8500000.0,1,117,0,379,44,98,18,1,10,41,2,0,24,88,0,4,0,1,13,,,,,,,,,,,,,,,,Training
ellisaj01,2015,4250000.0,1,63,0,181,24,43,9,0,7,21,0,0,32,38,1,1,3,0,4,,,,,,,,,,,,,,,,Training
tavarju01,2009,500000.0,1,42,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,1,105,19,1,0.25,4.89,2,0,169,9,Training
chacosh01,2007,3825000.0,1,64,0,11,1,3,0,0,0,0,0,0,0,2,0,0,2,0,0,5,4,4,0,0,1,288,42,9,0.265,3.94,1,0,428,11,Training
farquda01,2014,510800.0,1,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,213,21,5,0.221,2.66,6,2,290,22,Training
kendaja01,2008,4250000.0,1,151,0,516,46,127,30,2,2,49,8,3,50,45,7,13,6,2,5,,,,,,,,,,,,,,,,Training
rossda01,2010,1600000.0,1,59,0,121,15,35,13,2,2,28,0,1,20,28,0,1,2,1,5,,,,,,,,,,,,,,,,Training
ramiral03,2010,1225000.0,1,156,0,585,83,165,29,2,18,70,13,8,27,82,2,2,7,5,12,,,,,,,,,,,,,,,,Training
thompaa01,2015,520000.0,1,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,97,18,2,0.264,5.01,1,0,137,5,Training
martijo07,2009,400000.0,1,10,0,8,2,2,1,0,0,0,0,0,0,1,0,0,1,0,0,3,2,5,0,0,0,90,25,4,0.351,7.5,0,0,148,1,Training
lewisco01,2016,6000000.0,1,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,19,1,0,0,349,48,19,0.236,3.71,1,0,472,0,Validation
utleych01,2015,15000000.0,3,107,0,373,37,79,21,2,8,39,4,0,32,64,4,10,0,8,7,,,,,,,,,,,,,,,,Training
